name,gender,CN_AppRank,IRE1901_AppRank,IRE1911_AppRank,EW_AppRank,SC_AppRank,NI_AppRank,UK_AppRank,USA_AppRank,isBCenter,isBWizard,isBNames,origin,Total_AppRank
ABDURRAHEEM,M,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ABDURRAHMAAN,M,unused,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ABDURRAHMAN,M,uncommon,unused,unused,common,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ABDURREHMAN,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ABDUS,M,rare,unused,unused,common,rare,unused,rare,unused,1.0,0.0,0.0,,rare
ABE,M,uncommon,rare,uncommon,common,rare,unused,rare,basic,1.0,1.0,0.0,Jewish,uncommon
ABED,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,1.0,0.0,,rare
ABEEHA,F,uncommon,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ABEER,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ABEER,F,uncommon,unused,unused,uncommon,rare,unused,rare,uncommon,1.0,1.0,0.0,,rare
ABEERA,F,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ABEERAH,F,rare,unused,unused,rare,rare,unused,rare,unused,1.0,0.0,0.0,,rare
ABEGAIL,F,rare,basic,basic,unused,unused,unused,unused,rare,1.0,0.0,1.0,English,rare
ABEL,M,common,basic,basic,common,uncommon,uncommon,uncommon,basic,1.0,1.0,1.0,Jewish,common
ABELIA,F,rare,uncommon,uncommon,unused,unused,unused,unused,unused,1.0,1.0,0.0,,rare
ABELINA,F,unused,uncommon,uncommon,unused,unused,unused,unused,uncommon,1.0,0.0,0.0,,rare
ABELLA,F,rare,unused,unused,rare,rare,unused,rare,rare,1.0,1.0,0.0,,rare
ABENA,F,rare,unused,unused,common,rare,unused,rare,uncommon,1.0,1.0,1.0,African,rare
ABENEZER,M,rare,unused,rare,rare,unused,unused,unused,rare,1.0,0.0,0.0,,rare
ABERT,M,unused,uncommon,common,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
ABEY,M,rare,common,uncommon,unused,unused,unused,unused,rare,1.0,1.0,0.0,Native American,rare
ABEY,F,rare,uncommon,uncommon,unused,rare,unused,unused,rare,1.0,0.0,0.0,Native American,rare
ABGAIL,F,unused,uncommon,rare,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
ABHAY,M,uncommon,unused,unused,common,rare,unused,rare,rare,1.0,1.0,1.0,Indian,rare
ABHIJIT,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,Indian,rare
ABHIJOT,M,uncommon,unused,unused,rare,unused,unused,unused,rare,1.0,0.0,0.0,,rare
ABHIMANYU,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,Indian,rare
ABHINAV,M,uncommon,unused,unused,common,rare,unused,rare,rare,1.0,1.0,0.0,Indian,rare
ABHIRAM,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ABHISHEK,M,uncommon,unused,unused,common,rare,unused,rare,rare,1.0,1.0,0.0,Indian,rare
ABI,F,rare,unused,unused,common,common,common,common,uncommon,1.0,1.0,1.0,Jewish,uncommon
ABIA,F,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,1.0,0.0,Arabic,rare
ABID,M,uncommon,unused,unused,common,common,unused,uncommon,rare,1.0,0.0,0.0,,rare
ABIDAH,F,unused,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ABIE,F,unused,rare,rare,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ABIE,M,unused,unused,rare,rare,rare,unused,rare,common,1.0,1.0,0.0,Jewish,rare
ABIEL,M,rare,unused,rare,rare,rare,unused,rare,uncommon,1.0,0.0,1.0,Biblical,rare
ABIGAEL,F,uncommon,common,common,common,uncommon,unused,uncommon,uncommon,1.0,1.0,0.0,,uncommon
ABIGAIL,F,basic,basic,basic,common,basic,basic,basic,basic,1.0,1.0,1.0,Jewish,basic
ABIGAILE,F,rare,rare,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ABIGAL,F,rare,basic,basic,unused,rare,unused,unused,uncommon,1.0,0.0,0.0,,uncommon
ABIGALE,F,common,uncommon,rare,common,rare,unused,rare,uncommon,1.0,1.0,0.0,Jewish,uncommon
ABIGAYLE,F,common,unused,unused,common,uncommon,unused,uncommon,uncommon,1.0,1.0,1.0,Jewish,uncommon
ABIGIAL,F,rare,basic,basic,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
ABIHA,F,uncommon,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ABIMBOLA,F,unused,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ABINA,F,rare,basic,basic,rare,unused,unused,unused,unused,1.0,0.0,0.0,,rare
ABINASH,M,rare,unused,unused,rare,rare,unused,rare,unused,1.0,0.0,0.0,Indian,rare
ABINAYA,F,rare,unused,unused,common,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ABIODUN,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ABIOLA,F,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ABIOLA,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ABIR,F,rare,unused,unused,rare,rare,unused,rare,rare,1.0,1.0,0.0,Arabic,rare
ABIR,M,rare,unused,unused,common,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ABIRA,F,uncommon,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,Jewish,rare
ABIRAMI,F,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ABISHA,F,uncommon,unused,unused,common,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ABISHEK,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ABISOLA,F,unused,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ABIYA,F,rare,unused,unused,rare,rare,unused,rare,unused,1.0,0.0,0.0,,rare
ABLE,M,rare,uncommon,common,unused,rare,unused,unused,common,1.0,0.0,0.0,,rare
ABNER,M,uncommon,common,uncommon,rare,rare,unused,rare,basic,1.0,1.0,1.0,Jewish,uncommon
ABRA,F,rare,unused,unused,rare,rare,unused,rare,uncommon,1.0,1.0,0.0,Arabic,rare
ABRAAR,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ABRAHAM,M,common,basic,basic,common,common,rare,uncommon,basic,1.0,1.0,1.0,Jewish,common
ABRAHIM,M,rare,unused,unused,uncommon,rare,unused,rare,uncommon,1.0,0.0,0.0,,rare
ABRAHM,M,rare,rare,unused,unused,unused,unused,unused,uncommon,1.0,1.0,0.0,,rare
ABRAM,M,uncommon,basic,basic,uncommon,rare,unused,rare,basic,1.0,1.0,0.0,Jewish,uncommon
ABRAN,M,rare,rare,unused,unused,unused,unused,unused,common,1.0,1.0,0.0,,rare
ABRAR,M,uncommon,unused,unused,common,uncommon,unused,uncommon,rare,1.0,0.0,0.0,,rare
ABRAR,F,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ABRHAM,M,rare,rare,rare,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
ABRIANNA,F,rare,unused,unused,rare,rare,unused,rare,rare,1.0,1.0,0.0,,rare
ABRIELLE,F,uncommon,unused,unused,rare,unused,unused,unused,rare,1.0,1.0,0.0,,rare
ABRIGAIL,F,unused,rare,uncommon,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
ABRIL,F,rare,unused,unused,rare,rare,unused,rare,uncommon,1.0,1.0,0.0,Latin,rare
ABRISH,F,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ABSALOM,M,rare,basic,basic,unused,unused,unused,unused,rare,1.0,1.0,1.0,Jewish,rare
ABU,M,rare,unused,unused,common,uncommon,unused,uncommon,uncommon,1.0,0.0,1.0,African,rare
ABUBAKAR,M,uncommon,unused,unused,common,rare,unused,rare,rare,1.0,0.0,1.0,African,rare
ABUBAKER,M,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ABUBAKR,M,rare,unused,unused,common,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ABUKAR,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ABUL,M,rare,unused,unused,common,rare,unused,rare,unused,1.0,0.0,0.0,,rare
ABUZAR,M,rare,unused,unused,rare,rare,unused,rare,unused,1.0,0.0,0.0,,rare
ABY,M,unused,uncommon,rare,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
ABY,F,rare,common,uncommon,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ABYAN,M,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ABYGAIL,F,uncommon,rare,rare,common,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ACACIA,F,common,unused,unused,common,rare,unused,rare,uncommon,1.0,1.0,1.0,Greek,rare
ACE,M,common,unused,unused,common,uncommon,unused,uncommon,basic,1.0,1.0,0.0,Latin,uncommon
ACEY,M,rare,unused,unused,unused,rare,unused,unused,uncommon,1.0,0.0,0.0,,rare
ACHILLE,M,rare,unused,uncommon,rare,unused,unused,unused,uncommon,1.0,1.0,1.0,Greek,rare
ACHILLES,M,uncommon,common,common,uncommon,rare,unused,rare,uncommon,1.0,1.0,1.0,Greek,uncommon
ACHINTYA,M,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,Indian,rare
ACIE,M,unused,unused,unused,unused,unused,unused,unused,basic,1.0,1.0,0.0,,rare
ADA,F,basic,basic,basic,common,uncommon,rare,uncommon,basic,1.0,1.0,1.0,German,common
ADA,M,unused,rare,unused,rare,unused,unused,unused,uncommon,1.0,0.0,0.0,,rare
ADAEZE,F,rare,unused,unused,common,rare,unused,rare,rare,1.0,0.0,1.0,African,rare
ADAH,F,rare,uncommon,uncommon,rare,rare,unused,rare,basic,1.0,1.0,1.0,Jewish,uncommon
ADAIN,M,rare,unused,rare,unused,rare,unused,unused,rare,1.0,0.0,0.0,,rare
ADAIR,F,rare,unused,rare,unused,unused,unused,unused,common,1.0,1.0,0.0,,rare
ADAIR,M,rare,uncommon,uncommon,rare,rare,unused,rare,uncommon,1.0,1.0,1.0,Celtic,rare
ADALAIDE,F,rare,basic,common,unused,rare,unused,unused,rare,1.0,1.0,0.0,,rare
ADALBERT,M,unused,uncommon,uncommon,unused,unused,unused,unused,rare,0.0,0.0,1.0,"German, Polish",rare
ADALEE,F,rare,unused,rare,unused,rare,unused,unused,uncommon,1.0,1.0,0.0,,rare
ADALEINE,F,rare,rare,uncommon,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
ADALENA,F,unused,uncommon,rare,unused,unused,unused,unused,rare,1.0,1.0,0.0,,rare
ADALENE,F,rare,rare,uncommon,unused,rare,unused,unused,uncommon,1.0,1.0,0.0,,rare
ADALIA,F,rare,unused,unused,rare,unused,unused,unused,uncommon,1.0,1.0,0.0,German,rare
ADALINA,F,rare,uncommon,rare,unused,unused,unused,unused,rare,1.0,1.0,0.0,,rare
ADALIND,F,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADALINE,F,rare,common,common,rare,rare,unused,rare,basic,1.0,1.0,0.0,,uncommon
ADALYN,F,uncommon,unused,unused,rare,rare,unused,rare,uncommon,1.0,1.0,1.0,English,rare
ADALYNN,F,uncommon,unused,unused,rare,rare,unused,rare,rare,1.0,1.0,1.0,English,rare
ADAM,M,basic,basic,basic,common,basic,basic,basic,basic,1.0,1.0,1.0,Jewish,basic
ADAM,F,unused,common,common,unused,rare,unused,unused,uncommon,1.0,0.0,0.0,,rare
ADAMA,F,rare,unused,unused,common,rare,unused,rare,uncommon,1.0,0.0,0.0,,rare
ADAMA,M,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADAMO,M,uncommon,unused,unused,rare,rare,unused,rare,rare,1.0,1.0,1.0,Jewish,rare
ADAMS,F,unused,uncommon,uncommon,unused,unused,unused,unused,unused,1.0,0.0,0.0,,rare
ADAMS,M,rare,common,common,rare,unused,unused,unused,common,1.0,0.0,0.0,,rare
ADAN,M,uncommon,rare,common,common,rare,unused,rare,common,1.0,1.0,0.0,Romance,uncommon
ADAN,F,rare,uncommon,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADANA,F,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADANNA,F,rare,unused,unused,common,rare,unused,rare,rare,1.0,0.0,1.0,African,rare
ADAOBI,F,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADAORA,F,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADAR,M,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADARA,F,uncommon,unused,unused,uncommon,rare,unused,rare,rare,1.0,1.0,1.0,Greek,rare
ADARSH,M,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADAS,M,unused,unused,unused,rare,rare,rare,rare,unused,1.0,0.0,0.0,,rare
ADDA,F,rare,uncommon,uncommon,unused,rare,unused,unused,common,1.0,1.0,0.0,German,rare
ADDALINE,F,rare,rare,rare,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
ADDAM,M,rare,rare,unused,rare,unused,unused,unused,uncommon,1.0,0.0,0.0,,rare
ADDIE,M,unused,uncommon,common,unused,rare,unused,unused,common,1.0,0.0,0.0,English,rare
ADDIE,F,uncommon,basic,common,rare,rare,unused,rare,basic,1.0,1.0,1.0,English,uncommon
ADDILYN,F,uncommon,unused,unused,rare,unused,unused,unused,rare,1.0,1.0,0.0,,rare
ADDIS,M,rare,unused,unused,rare,unused,unused,unused,uncommon,1.0,0.0,0.0,,rare
ADDISON,M,common,uncommon,uncommon,common,uncommon,rare,uncommon,basic,1.0,1.0,0.0,English,uncommon
ADDISON,F,common,unused,unused,uncommon,uncommon,uncommon,uncommon,uncommon,1.0,1.0,0.0,English,uncommon
ADDISYN,F,common,unused,unused,rare,rare,unused,rare,rare,1.0,1.0,0.0,English,rare
ADDY,F,rare,rare,rare,unused,unused,unused,unused,uncommon,1.0,1.0,0.0,English,rare
ADDY,M,rare,rare,uncommon,unused,rare,unused,unused,rare,1.0,0.0,0.0,English,rare
ADDYSON,F,common,unused,unused,rare,rare,unused,rare,rare,1.0,1.0,1.0,English,rare
ADE,F,unused,common,rare,unused,rare,unused,unused,rare,1.0,0.0,0.0,,rare
ADE,M,rare,unused,unused,rare,rare,unused,rare,uncommon,1.0,1.0,0.0,African,rare
ADEA,F,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,1.0,0.0,,rare
ADEBAYO,M,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,1.0,African,rare
ADEBOLA,F,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADEBOLA,M,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADEDAMOLA,M,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADEDEJI,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADEE,M,rare,unused,unused,rare,rare,unused,rare,unused,1.0,0.0,0.0,,rare
ADEEB,M,rare,unused,unused,common,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADEEBA,F,rare,unused,unused,common,rare,unused,rare,rare,1.0,1.0,0.0,,rare
ADEEL,M,uncommon,unused,unused,common,common,unused,uncommon,rare,1.0,0.0,0.0,,rare
ADEELA,F,rare,unused,unused,common,rare,unused,rare,unused,1.0,0.0,0.0,,rare
ADEEM,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADEEN,F,rare,unused,unused,rare,rare,unused,rare,unused,1.0,1.0,0.0,,rare
ADEEN,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADEENA,F,uncommon,unused,unused,common,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADEKEMI,F,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADEKUNLE,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADEL,F,rare,unused,unused,uncommon,uncommon,unused,rare,common,1.0,0.0,0.0,,rare
ADEL,M,uncommon,unused,unused,common,rare,unused,rare,uncommon,1.0,0.0,1.0,Arabic,rare
ADELA,F,uncommon,basic,basic,common,uncommon,unused,uncommon,basic,1.0,1.0,1.0,English,common
ADELADE,F,rare,basic,common,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
ADELAID,F,unused,basic,common,unused,rare,unused,unused,rare,1.0,0.0,0.0,,rare
ADELAIDA,F,rare,uncommon,common,unused,rare,unused,unused,basic,1.0,1.0,1.0,"Romance, Slavic",rare
ADELAIDE,F,common,basic,basic,common,common,unused,uncommon,basic,1.0,1.0,1.0,German,common
ADELAINE,F,rare,uncommon,common,unused,rare,unused,unused,rare,1.0,1.0,0.0,,rare
ADELBERT,M,unused,unused,rare,unused,unused,unused,unused,common,1.0,1.0,1.0,"Dutch, German",rare
ADELE,F,basic,basic,common,common,basic,common,common,basic,1.0,1.0,1.0,German,basic
ADELEKE,M,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADELENA,F,rare,uncommon,uncommon,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
ADELENE,F,unused,uncommon,rare,unused,rare,unused,unused,common,1.0,0.0,0.0,,rare
ADELIA,F,rare,uncommon,common,rare,rare,unused,rare,basic,1.0,1.0,1.0,German,uncommon
ADELIE,F,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADELINA,F,common,common,common,common,rare,unused,rare,basic,1.0,1.0,1.0,French,uncommon
ADELINE,F,common,basic,basic,common,common,unused,uncommon,basic,1.0,1.0,1.0,French,common
ADELISE,F,rare,unused,rare,unused,rare,unused,unused,rare,1.0,1.0,0.0,,rare
ADELITA,F,rare,unused,unused,unused,unused,unused,unused,common,1.0,1.0,1.0,Romance,rare
ADELL,M,rare,unused,unused,unused,unused,unused,unused,common,1.0,0.0,0.0,,rare
ADELL,F,rare,rare,rare,rare,rare,unused,rare,basic,0.0,1.0,0.0,,rare
ADELLA,F,rare,uncommon,common,rare,rare,unused,rare,basic,1.0,1.0,1.0,English,uncommon
ADELLE,F,common,unused,unused,common,common,unused,uncommon,basic,1.0,1.0,1.0,German,uncommon
ADELYN,F,common,unused,unused,rare,rare,unused,rare,common,1.0,1.0,1.0,English,rare
ADELYNN,F,uncommon,unused,unused,rare,rare,unused,rare,rare,1.0,1.0,0.0,,rare
ADEM,M,rare,unused,unused,common,uncommon,unused,uncommon,uncommon,1.0,0.0,1.0,Turkish,rare
ADEMIDE,F,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADEMIDE,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADEMOLA,M,rare,unused,unused,common,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADEN,M,common,uncommon,common,common,common,rare,uncommon,common,1.0,1.0,1.0,Celtic,common
ADEN,F,rare,unused,unused,rare,rare,unused,rare,rare,1.0,1.0,0.0,,rare
ADENA,F,rare,rare,uncommon,rare,rare,unused,rare,common,1.0,1.0,1.0,Jewish,rare
ADENIKE,F,rare,unused,unused,uncommon,unused,unused,rare,rare,1.0,0.0,0.0,,rare
ADEOLA,F,rare,unused,unused,common,rare,unused,rare,uncommon,1.0,0.0,0.0,,rare
ADEOLA,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADEOLU,M,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADEOLUWA,M,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADERYN,F,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,1.0,1.0,Celtic,rare
ADESH,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADESOLA,F,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADESSA,F,rare,common,common,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
ADESUWA,F,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADETAYO,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADETOKUNBO,M,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,1.0,0.0,,rare
ADETOKUNBO,F,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADETOLA,M,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADETUTU,F,rare,unused,unused,rare,rare,unused,rare,unused,1.0,0.0,0.0,,rare
ADEWALE,M,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADEYEMI,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADHAM,M,uncommon,unused,unused,common,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADHRIT,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADHVIK,M,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADHYA,F,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,Indian,rare
ADI,M,rare,unused,unused,common,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADI,F,rare,unused,unused,common,rare,unused,rare,uncommon,1.0,1.0,0.0,,rare
ADIA,F,uncommon,rare,rare,uncommon,rare,unused,rare,uncommon,1.0,1.0,0.0,,rare
ADIAN,M,rare,uncommon,uncommon,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADIB,M,rare,unused,unused,common,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADIE,M,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,Jewish,rare
ADIE,F,unused,rare,rare,unused,rare,unused,unused,rare,1.0,1.0,0.0,German,rare
ADIEL,M,rare,unused,unused,rare,rare,unused,rare,uncommon,1.0,1.0,0.0,,rare
ADIEL,F,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,African,rare
ADIEN,M,rare,rare,unused,unused,rare,unused,unused,rare,1.0,0.0,0.0,,rare
ADIL,M,uncommon,unused,unused,common,common,unused,uncommon,uncommon,1.0,1.0,1.0,Arabic,uncommon
ADILA,F,rare,unused,unused,uncommon,rare,unused,rare,rare,0.0,0.0,1.0,Arabic,rare
ADILAH,F,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADILSON,M,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADIN,M,uncommon,uncommon,rare,uncommon,uncommon,unused,rare,uncommon,1.0,1.0,0.0,Celtic,uncommon
ADINA,F,common,uncommon,uncommon,common,rare,unused,rare,common,1.0,1.0,0.0,Jewish,uncommon
ADIRA,F,rare,unused,unused,rare,rare,unused,rare,rare,1.0,1.0,0.0,,rare
ADISA,F,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADISON,F,uncommon,unused,unused,unused,rare,unused,unused,rare,1.0,0.0,0.0,English,rare
ADISON,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,1.0,0.0,English,rare
ADIT,M,rare,unused,unused,uncommon,unused,unused,rare,rare,1.0,0.0,0.0,,rare
ADITH,M,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADITHI,F,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADITHYA,M,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADITI,F,uncommon,unused,unused,common,uncommon,unused,uncommon,uncommon,1.0,1.0,1.0,Indian,rare
ADITRI,F,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADITYA,M,common,unused,unused,common,uncommon,unused,uncommon,uncommon,1.0,1.0,1.0,Indian,uncommon
ADIVA,F,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,Arabic,rare
ADIYA,F,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADJOA,F,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,1.0,African,rare
ADLAI,M,rare,unused,unused,unused,rare,unused,unused,uncommon,1.0,1.0,1.0,Jewish,rare
ADLEY,M,rare,unused,unused,uncommon,rare,unused,rare,uncommon,1.0,1.0,0.0,Jewish,rare
ADNA,F,rare,unused,unused,common,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADNAAN,M,rare,unused,unused,common,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADNAN,M,uncommon,unused,unused,common,basic,unused,uncommon,uncommon,1.0,1.0,1.0,Arabic,uncommon
ADO,M,unused,rare,rare,unused,rare,unused,unused,rare,1.0,0.0,0.0,,rare
ADOLF,M,rare,uncommon,basic,unused,unused,unused,unused,common,1.0,1.0,1.0,"Dutch, German, Scandinavian, Slavic",rare
ADOLFO,M,rare,unused,unused,unused,rare,unused,unused,basic,1.0,1.0,1.0,Romance,rare
ADOLPH,M,rare,basic,common,unused,unused,unused,unused,basic,1.0,1.0,1.0,German,uncommon
ADOLPHE,M,unused,common,uncommon,unused,unused,unused,unused,rare,1.0,0.0,1.0,French,rare
ADOLPHINE,F,unused,uncommon,rare,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
ADOLPHUS,M,rare,basic,common,unused,rare,unused,unused,basic,1.0,1.0,1.0,German,uncommon
ADOM,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ADOMAS,M,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,1.0,Slavic,rare
ADON,M,rare,rare,unused,uncommon,rare,unused,rare,uncommon,1.0,0.0,0.0,Jewish,rare
ADONAI,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,1.0,1.0,Greek,rare
ADONIA,F,rare,unused,unused,rare,rare,unused,rare,uncommon,1.0,0.0,0.0,Greek,rare
ADONIAH,M,rare,rare,rare,unused,unused,unused,unused,rare,1.0,1.0,0.0,,rare
ADONIS,M,uncommon,unused,unused,common,rare,unused,rare,common,1.0,1.0,1.0,Greek,rare
ADORA,F,rare,rare,uncommon,uncommon,rare,unused,rare,common,1.0,1.0,1.0,French,rare
ADRA,F,rare,unused,unused,unused,unused,unused,unused,common,1.0,0.0,0.0,,rare
ADRAIN,F,unused,rare,unused,unused,rare,unused,unused,uncommon,1.0,0.0,0.0,,rare
ADRAIN,M,rare,unused,unused,unused,rare,unused,unused,common,1.0,0.0,0.0,,rare
ADRENA,F,rare,unused,unused,unused,rare,unused,unused,uncommon,1.0,0.0,0.0,,rare
ADREW,M,rare,uncommon,uncommon,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
ADRIA,F,common,unused,unused,rare,rare,unused,rare,common,1.0,1.0,1.0,Latin,rare
ADRIAN,F,rare,unused,rare,rare,rare,unused,rare,common,1.0,1.0,0.0,,rare
